"fixed acidity","volatile acidity","citric acid","residual sugar","chlorides","free sulfur dioxide","total sulfur dioxide","density","pH","sulphates","alcohol","quality"
0.05136,-0.0190,-0.0609,-0.0232,0.00089,0.07218,-0.0263,0.01272,0.01487,0.10290,0.10415,0.07279
0.10445,-0.0943,0.13902,0.43569,-0.0308,0.02993,-0.0263,0.13533,-0.0166,0.09092,0.07338,0.27279
-0.1698,-0.0943,0.05902,0.05213,-0.0692,-0.0545,0.02308,-0.2794,0.03849,-0.0228,0.27338,0.07279
-0.1256,-0.0601,-0.2709,-0.0780,-0.0291,0.22711,-0.0299,-0.1737,0.00699,-0.0467,0.15031,0.07279
-0.0636,0.17272,-0.2709,-0.0574,-0.0191,0.24119,-0.0051,-0.0460,-0.0008,-0.0228,0.04261,0.07279
-0.1079,-0.0670,-0.1009,-0.0506,-0.0091,0.15669,0.01601,-0.0298,0.14085,-0.0108,-0.0035,-0.1272
0.08675,-0.0259,0.08902,-0.0574,-0.0107,-0.1813,-0.1147,0.02006,-0.0323,0.07296,0.07338,0.07279
0.08675,-0.0190,0.08902,-0.0506,-0.0057,-0.1390,-0.1041,0.02153,-0.0323,0.06697,0.05800,0.07279
-0.1079,-0.0670,-0.1009,-0.0506,-0.0091,0.15669,0.01601,-0.0298,0.14085,-0.0108,-0.0035,-0.1272
0.01596,-0.0464,0.31902,-0.0780,0.54513,0.00176,-0.0051,0.02006,-0.2213,0.40829,-0.1881,-0.1272
-0.2406,0.05286,-0.2209,-0.0095,-0.0241,0.04401,-0.0758,-0.3059,0.19597,-0.0647,0.38108,-0.1272
-0.0017,-0.1354,0.14902,-0.0163,-0.0291,-0.0968,-0.0935,-0.1825,0.05424,0.06697,0.35031,0.27279
-0.0105,0.07683,-0.0009,-0.0369,0.01257,-0.1531,0.10788,0.05310,-0.1426,-0.0228,-0.2035,0.07279
-0.0105,0.07683,-0.0009,-0.0369,0.01257,-0.1531,0.10788,0.05310,-0.1426,-0.0228,-0.2035,0.07279
0.05136,-0.0327,0.25902,0.10008,0.02259,-0.1813,-0.1288,-0.0651,-0.0796,-0.0408,0.25800,0.27279
-0.0636,-0.0738,-0.0209,0.09323,0.02760,0.17077,0.15382,0.08027,-0.1268,-0.0527,-0.2035,-0.1272
0.13985,0.00149,0.29902,-0.0095,0.00923,0.19894,0.01954,0.02594,-0.0953,0.06098,0.18108,0.27279
0.05136,-0.0327,0.25902,0.10008,0.02259,-0.1813,-0.1288,-0.0651,-0.0796,-0.0408,0.25800,0.27279
0.29029,-0.2039,0.29902,-0.0506,-0.0224,-0.1813,-0.1359,0.09936,-0.1347,0.02506,-0.0804,0.07279
0.06905,-0.0875,0.22902,-0.0506,-0.0274,-0.1249,-0.1076,-0.1561,-0.0796,0.01907,0.31954,0.47279
-0.0282,-0.1012,0.16902,-0.0437,0.01758,-0.1390,-0.1111,-0.0841,-0.0087,-0.0108,0.15031,0.07279
0.16640,-0.1628,0.37902,-0.0095,-0.0208,-0.1390,-0.1041,-0.0805,-0.0717,-0.0168,0.21184,0.07279
-0.0105,0.14532,-0.1809,-0.0369,-0.0341,-0.1531,-0.1288,-0.1884,-0.0244,-0.0527,0.21184,0.07279
-0.0548,0.05628,-0.0909,-0.0095,-0.0074,-0.1390,-0.0935,-0.0327,-0.0166,-0.0348,-0.0343,0.07279
-0.1521,-0.0053,-0.1909,-0.0095,-0.0291,-0.0404,-0.0723,-0.2325,0.06999,0.03703,0.31954,0.27279
0.24605,-0.1491,0.25902,-0.0232,-0.0458,-0.1813,-0.1288,-0.0753,-0.2292,0.10290,0.07338,0.27279
0.24605,-0.1491,0.25902,-0.0232,-0.0458,-0.1813,-0.1288,-0.0753,-0.2292,0.10290,0.07338,0.27279
-0.0282,0.06313,0.07902,0.01789,-0.0024,0.17077,0.01954,0.01859,-0.0008,-0.0228,0.05800,-0.1272
0.08675,-0.1354,0.17902,-0.0711,-0.0508,0.04401,-0.0334,-0.1297,-0.1032,0.13883,0.10415,0.27279
-0.0725,0.16587,-0.0709,0.38090,0.01758,0.19894,0.16089,0.15956,-0.0874,-0.0467,-0.1881,-0.1272
-0.0990,-0.1217,-0.0109,-0.0506,-0.0074,0.24119,0.10082,0.00391,0.06999,-0.0467,-0.1419,0.07279
-0.0282,0.06313,0.05902,0.01104,0.00089,0.00176,-0.0334,0.03328,-0.0008,-0.0467,0.04261,0.07279
-0.0725,0.16587,-0.0709,0.38090,0.01758,0.19894,0.16089,0.15956,-0.0874,-0.0467,-0.1881,-0.1272
0.06905,-0.1902,0.06902,-0.0369,-0.0274,0.41021,0.07255,0.06926,0.10148,0.12086,-0.0343,0.27279
0.13985,-0.1423,0.28902,-0.0369,-0.0241,-0.1813,-0.1359,-0.1032,-0.1268,0.04302,0.15031,0.07279
0.02481,-0.1080,0.37902,0.26446,-0.0124,-0.1813,-0.1359,0.10450,-0.0323,-0.0467,0.08877,-0.1272
0.02481,-0.1080,0.37902,0.26446,-0.0124,-0.1813,-0.1359,0.10450,-0.0323,-0.0467,0.08877,-0.1272
-0.0371,-0.1560,0.40902,0.39460,-0.0625,0.30457,0.81813,-0.2633,-0.2370,-0.0887,0.28877,0.27279
0.17525,-0.1765,0.28902,-0.0780,-0.0675,-0.1813,-0.1359,-0.1495,-0.1189,-0.0887,0.21184,0.07279
-0.0371,-0.1560,0.40902,0.39460,-0.0625,0.30457,0.85700,-0.2633,-0.2370,-0.0887,0.28877,0.27279
-0.0990,-0.1012,0.02902,-0.0506,-0.0241,0.21302,0.08315,0.00758,0.08573,-0.0408,-0.1419,0.07279
0.03366,-0.0738,0.17902,-0.0095,-0.0258,0.22711,0.04428,-0.0423,0.01487,0.06697,0.24261,0.07279
-0.0990,-0.1012,0.02902,-0.0506,-0.0241,0.21302,0.08315,0.00758,0.08573,-0.0408,-0.1419,0.07279
-0.1344,-0.0327,-0.1909,-0.0506,-0.0224,0.33979,0.06195,-0.1069,-0.1504,-0.1006,-0.1266,-0.1272
0.01596,-0.1286,0.12902,0.14802,-0.0542,-0.1813,-0.1323,0.04649,0.05424,0.00110,0.18108,0.27279
-0.0371,-0.2313,0.14902,-0.0643,-0.0508,0.02993,-0.0581,-0.2016,-0.0166,0.01907,0.11954,0.07279
0.29029,-0.0806,0.26902,-0.0711,0.01257,0.08626,-0.0193,0.04429,-0.2292,0.06098,-0.0804,0.27279
0.29029,-0.0806,0.26902,-0.0711,0.01257,0.08626,-0.0193,0.04429,-0.2292,0.06098,-0.0804,0.27279
0.14870,-0.1834,0.26902,-0.0437,-0.0074,0.36795,0.09728,-0.1642,-0.2607,-0.0168,0.21184,0.47279
-0.0371,-0.1286,0.14902,-0.0369,-0.0024,-0.1109,-0.0970,-0.0944,0.03062,-0.0348,0.15031,0.07279
-0.1167,0.00834,-0.1809,-0.0369,-0.0107,-0.0827,-0.1076,-0.1436,0.09361,-0.0408,0.16569,0.07279
0.07790,-0.1491,0.08902,-0.0232,-0.0141,-0.0686,-0.0546,-0.0438,0.01487,0.12086,0.24261,0.27279
-0.1521,0.13505,-0.1809,0.20282,0.04930,-0.0968,-0.1041,-0.0144,0.03062,-0.1006,0.05800,0.07279
0.09560,-0.0875,0.19902,-0.0026,-0.0007,-0.1390,-0.0935,0.07146,-0.1268,-0.0947,0.01184,-0.1272
-0.1521,0.13505,-0.1809,0.20282,0.04930,-0.0968,-0.1041,-0.0144,0.03062,-0.1006,0.05800,0.07279
0.02481,-0.0053,0.10902,-0.0711,0.01424,-0.1531,-0.1005,-0.0063,-0.0874,-0.0827,-0.1573,-0.1272
-0.0282,-0.1491,0.17902,-0.0300,0.21458,-0.1531,-0.1076,-0.2325,-0.1268,0.09092,0.31954,0.27279
0.02481,-0.0053,0.10902,-0.0711,0.01424,-0.1531,-0.1005,-0.0063,-0.0874,-0.0827,-0.1573,-0.1272
0.00711,-0.1286,0.14902,-0.0300,-0.0258,0.10035,-0.0369,-0.2075,-0.1583,0.07296,0.30415,0.07279
-0.0813,-0.0259,-0.0009,-0.0300,-0.0274,-0.0264,-0.0758,-0.2104,0.03062,-0.0168,0.24261,0.07279
-0.1964,-0.0327,-0.1809,-0.0574,-0.0158,0.02993,-0.0581,-0.2001,0.10936,-0.0707,0.11954,0.07279
-0.0813,-0.0259,-0.0009,-0.0300,-0.0274,-0.0264,-0.0758,-0.2104,0.03062,-0.0168,0.24261,0.07279
-0.0282,-0.0327,0.06902,-0.0232,-0.0241,0.00176,-0.0758,-0.2310,-0.0244,0.00110,0.30415,0.07279
-0.1787,0.02889,0.00902,-0.0300,-0.0658,-0.0404,0.00894,-0.2207,0.07786,-0.0348,0.36569,-0.1272
-0.0105,-0.2039,0.14902,-0.0437,-0.0308,-0.0968,-0.1041,-0.2192,-0.0796,-0.0707,0.28877,0.07279
0.06905,-0.1560,0.13902,-0.0369,-0.0324,-0.0827,-0.0793,-0.1113,-0.0323,0.11488,0.19646,0.27279
-0.0194,0.17272,-0.1709,0.05213,0.00422,-0.1672,-0.1182,0.13240,0.03849,-0.1006,-0.1419,-0.1272
0.21950,-0.0396,0.15902,-0.0300,0.13945,0.15669,0.06901,0.10670,-0.1111,0.06098,0.05800,0.07279
-0.0017,0.00149,-0.2709,-0.0780,-0.0291,-0.1390,-0.1147,-0.0599,-0.0481,-0.0108,-0.0650,0.07279
-0.2583,-0.0738,-0.0009,-0.0369,0.00756,0.10035,0.03014,-0.1495,0.36920,-0.0108,0.28877,0.27279
-0.0371,-0.1354,0.13902,-0.0711,-0.0525,-0.1390,-0.0405,-0.2046,-0.0166,0.03104,0.08877,0.07279
0.05136,-0.1971,0.11902,-0.0643,-0.0224,-0.1813,-0.1288,0.01713,-0.1504,-0.0408,-0.1419,0.07279
-0.2937,-0.0875,0.22902,0.12063,-0.0692,0.18486,0.11848,-0.4806,0.14085,0.00110,0.48877,0.07279
-0.1167,0.11108,-0.2009,-0.0026,0.00589,-0.0123,-0.0899,-0.0753,0.05424,-0.0348,0.13492,0.07279
-0.1167,0.11108,-0.2009,-0.0026,0.00589,-0.0123,-0.0899,-0.0753,0.05424,-0.0348,0.13492,0.07279
-0.1167,0.11108,-0.2009,-0.0026,0.00589,-0.0123,-0.0899,-0.0753,0.05424,-0.0348,0.13492,0.07279
-0.1079,-0.0943,-0.1509,-0.0300,-0.0375,-0.0264,-0.0793,-0.3103,-0.0087,-0.0767,0.44261,0.07279
-0.2406,0.09053,-0.2709,-0.0026,-0.0358,-0.1249,-0.1111,-0.3073,0.16447,-0.0467,0.38108,-0.1272
-0.0371,0.00834,0.06902,-0.0026,-0.0191,-0.1109,-0.1041,-0.3228,-0.0874,0.03703,0.41184,0.47279
-0.1521,-0.0190,-0.2709,-0.0506,-0.0425,0.07218,-0.0652,-0.2369,0.10148,-0.0647,0.28877,0.07279
-0.1787,-0.0396,-0.2709,-0.0780,-0.0542,0.15669,-0.0475,-0.3338,0.10936,-0.1066,0.28877,0.07279
0.21065,-0.0875,0.09902,-0.0437,-0.0107,0.01584,-0.0617,-0.0004,-0.1504,-0.0048,0.11954,0.07279
-0.1610,0.03573,-0.2709,-0.0232,0.01424,-0.1813,-0.1182,-0.0863,0.24321,-0.0228,0.16569,-0.3272
0.04251,-0.1971,0.07902,-0.0574,-0.0542,-0.0404,-0.0687,-0.2060,-0.1347,-0.0408,0.13492,0.27279
-0.2229,-0.1628,-0.0109,-0.0574,-0.0408,-0.1813,-0.1253,-0.3852,0.06211,-0.0707,0.47338,0.07279
-0.1787,0.15902,-0.2709,0.02473,-0.0258,0.14260,0.01954,-0.2170,0.15660,-0.0348,0.16569,0.07279
0.14870,-0.0670,0.05902,0.01104,0.01257,0.17077,0.15029,0.12138,-0.0717,0.01308,-0.0650,-0.1272
0.19295,-0.0670,0.07902,0.05213,0.00756,0.11443,0.08315,0.09055,-0.0796,0.01907,0.01184,0.07279
0.06905,0.04943,-0.2709,-0.0437,-0.0491,-0.1531,-0.1288,0.06999,-0.1032,-0.0168,-0.0035,0.07279
-0.2141,-0.2313,-0.0609,-0.0574,-0.0708,0.57922,0.31283,-0.2449,0.00699,-0.1306,-0.1419,-0.1272
-0.0813,-0.1149,0.06902,-0.0506,-0.0208,0.02993,-0.0299,-0.2530,0.05424,0.13284,0.48877,0.27279
-0.0990,-0.0327,-0.2009,0.20282,0.00256,-0.0827,-0.1005,0.00685,0.04636,0.01308,0.11954,0.27279
0.01596,-0.1697,0.07902,-0.0574,-0.0441,-0.1390,-0.1111,-0.1106,-0.0087,0.04901,0.21184,0.27279
-0.0282,-0.1902,0.15902,-0.0574,-0.0341,0.08626,0.01248,-0.1576,0.05424,-0.0348,0.22723,0.07279
0.18410,-0.0053,0.17902,-0.0369,-0.0124,-0.1390,-0.1182,0.07293,-0.0717,0.06098,0.15031,0.07279
0.18410,-0.0053,0.17902,-0.0369,-0.0124,-0.1390,-0.1182,0.07293,-0.0717,0.06098,0.15031,0.07279
-0.0725,-0.0806,-0.1209,0.07953,0.02760,0.18486,0.16795,0.08174,-0.1347,-0.0467,-0.2035,-0.1272
-0.0105,-0.0122,-0.0309,-0.0369,-0.0141,0.00176,0.13969,0.06558,0.02274,-0.0108,-0.1419,0.07279
-0.0902,-0.0875,0.02902,-0.0574,-0.0124,0.24119,0.11495,0.01125,0.07786,-0.0048,-0.1419,0.07279
-0.0105,-0.1012,0.04902,-0.0026,-0.0124,0.11443,0.08668,-0.0372,-0.0323,0.11488,0.08877,0.07279
-0.1256,-0.0533,-0.1609,-0.0095,-0.0742,-0.1390,-0.1217,-0.2354,-0.0087,-0.0048,0.15031,0.07279
-0.1167,-0.2108,0.02902,-0.0506,-0.0375,0.00176,-0.0935,-0.0019,0.23534,0.09691,-0.0650,0.07279
-0.0902,-0.1423,-0.0409,-0.0163,-0.0358,0.26936,0.08315,-0.0636,0.09361,-0.0228,-0.0496,-0.1272
-0.0105,-0.2245,0.15902,-0.0026,-0.0191,0.21302,0.01601,-0.0019,0.17235,0.09092,-0.0035,0.07279
-0.0459,-0.0190,-0.1509,-0.0506,0.15114,-0.1390,-0.0899,-0.0548,-0.0244,0.12685,-0.0958,0.07279
0.14870,-0.0806,0.17902,0.25076,-0.0274,-0.1390,-0.1147,0.02006,-0.0796,-0.1006,0.21184,0.27279
-0.0459,-0.0943,0.14902,-0.0369,-0.0024,-0.0968,-0.0899,-0.1091,0.06211,0.00110,0.18108,0.07279
0.14870,-0.1217,0.19902,-0.0369,-0.0441,-0.1390,-0.1253,-0.0658,-0.0638,-0.0827,0.24261,0.07279
-0.0105,-0.1354,0.04902,0.01789,-0.0341,-0.1672,-0.1217,-0.1480,-0.0087,0.06098,0.36569,0.27279
-0.1964,0.03573,-0.0409,-0.0026,-0.0725,0.00176,0.08315,-0.2369,0.11723,-0.0048,0.31954,0.07279
-0.0017,0.04943,-0.0209,-0.0232,0.05097,-0.0968,-0.0299,-0.0430,-0.1268,-0.0767,-0.0958,-0.1272
0.11330,-0.0738,0.07902,-0.0300,-0.0074,0.01584,-0.0299,-0.0386,-0.0638,0.00110,0.10415,0.07279
-0.1521,0.03573,-0.2709,-0.0232,0.02092,0.48063,0.05841,-0.0959,0.21959,0.01308,0.15031,0.07279
-0.0017,0.04943,-0.0209,-0.0232,0.05097,-0.0968,-0.0299,-0.0430,-0.1268,-0.0767,-0.0958,-0.1272
0.01596,-0.2382,0.23902,-0.0540,-0.0274,0.41021,0.14675,-0.1106,0.01487,0.06098,0.21184,0.27279
-0.2849,-0.0122,-0.0909,-0.0300,-0.0759,0.00176,0.19269,-0.3191,0.11723,0.12685,0.38108,0.27279
-0.1433,-0.0806,0.15902,0.01789,-0.0191,0.08626,0.02661,-0.0753,0.08573,0.30051,0.02723,0.07279
0.16640,-0.0806,0.15902,-0.0232,0.03761,-0.0686,-0.0334,0.03915,-0.1189,0.00709,0.05800,-0.1272
0.20180,-0.1149,0.29902,-0.0163,-0.0007,-0.1390,-0.0935,0.00097,-0.1347,0.03703,0.10415,0.27279
0.04251,-0.0533,0.15902,-0.0780,-0.0191,-0.0545,-0.0899,-0.0907,-0.0796,0.05500,-0.0343,0.07279
0.01596,-0.1423,0.14902,-0.0163,-0.0208,-0.0545,-0.0970,-0.1767,-0.1347,0.03104,0.21184,0.27279
0.06020,0.17615,-0.0309,-0.0574,-0.0158,-0.0827,-0.0899,0.01272,-0.0166,0.00709,-0.0650,-0.1272
0.06020,0.17615,-0.0309,-0.0574,-0.0158,-0.0827,-0.0899,0.01272,-0.0166,0.00709,-0.0650,-0.1272
0.01596,-0.0601,0.22902,-0.0437,0.47000,-0.0123,-0.0299,-0.0298,-0.2370,0.26458,-0.1573,-0.1272
0.13985,0.00834,-0.0109,-0.0369,0.03928,-0.1249,0.04781,0.02520,-0.2922,0.19272,-0.0343,-0.1272
-0.0105,-0.1354,0.11902,-0.0026,-0.0224,0.18486,0.00541,-0.1076,0.00699,0.13284,0.30415,0.27279
-0.1610,-0.1286,-0.0009,0.01789,-0.0341,-0.1109,-0.0087,-0.2134,-0.0796,-0.0587,0.24261,0.07279
-0.0636,-0.0190,0.01902,-0.0163,-0.0024,-0.1531,-0.1147,-0.1267,0.00699,-0.0228,0.16569,0.07279
0.07790,-0.1149,0.06902,-0.0643,-0.0425,-0.1531,-0.1217,-0.0056,-0.0874,0.00709,0.01184,0.07279
-0.1079,0.04258,-0.2709,-0.0232,-0.0158,0.14260,-0.0087,-0.1120,0.08573,0.01308,0.05800,0.07279
0.12215,-0.0738,0.18902,-0.0300,-0.0224,-0.1531,-0.1076,-0.0188,-0.0323,0.04901,0.28877,0.07279
-0.0636,-0.1149,0.03902,-0.0574,-0.0141,0.14260,0.06548,0.03034,0.11723,-0.0228,-0.1419,0.07279
-0.0636,-0.1149,0.03902,-0.0574,-0.0141,0.14260,0.06548,0.03034,0.11723,-0.0228,-0.1419,0.07279
-0.1610,0.05628,-0.2709,-0.0232,0.01257,0.45246,0.04428,-0.0981,0.23534,0.02506,0.16569,0.07279
-0.1610,0.24121,-0.2409,0.20967,-0.0141,0.10035,0.00188,-0.0753,0.21172,-0.0947,0.11954,-0.3272
-0.1079,0.09053,-0.2709,-0.0095,-0.0592,-0.1390,-0.1253,-0.2618,0.03062,0.00110,0.35031,0.27279
-0.2406,0.26519,-0.2709,-0.0300,-0.0775,0.01584,0.11142,-0.2413,0.29046,0.04302,0.15031,-0.1272
-0.0105,-0.1217,0.05902,-0.0095,-0.0191,-0.0686,0.00188,-0.0555,-0.0323,0.09092,0.08877,0.07279
-0.0105,-0.1217,0.05902,-0.0095,-0.0191,-0.0686,0.00188,-0.0555,-0.0323,0.09092,0.08877,0.07279
0.13100,-0.0943,0.15902,-0.0608,-0.0324,-0.1531,-0.1253,-0.1443,-0.0953,-0.1186,0.15031,-0.1272
0.16640,-0.0875,0.12902,-0.0026,-0.0324,0.35387,0.02661,0.05824,0.05424,0.12086,0.01184,0.07279
-0.1344,0.09053,-0.2009,-0.0643,-0.0291,0.00176,0.05135,-0.0753,-0.0166,-0.0348,-0.1727,-0.1272
-0.1433,0.07683,-0.0409,-0.0300,-0.0124,-0.0686,0.25629,-0.1003,0.03849,0.02506,0.07338,-0.1272
-0.1167,-0.0670,0.02902,-0.0369,-0.0041,-0.1390,-0.0263,-0.2413,0.01487,-0.1186,0.22723,0.07279
-0.1521,0.18642,-0.2409,0.36035,-0.0141,-0.1390,-0.1217,-0.0327,0.16447,-0.0947,0.27338,-0.1272
-0.1167,-0.0670,0.02902,-0.0369,-0.0041,-0.1390,-0.0263,-0.2413,0.01487,-0.1186,0.22723,0.07279
-0.1433,0.07683,-0.0409,-0.0300,-0.0124,-0.0686,0.25629,-0.1003,0.03849,0.02506,0.07338,-0.1272
0.04251,0.29258,-0.2209,-0.0506,-0.0208,-0.1531,-0.0970,-0.0430,-0.0087,-0.1306,-0.1266,-0.3272
0.06905,-0.0875,0.29902,0.14117,-0.0124,-0.1390,-0.0935,-0.0166,-0.0244,-0.0527,0.31954,0.07279
-0.1610,0.24464,-0.2709,-0.0163,0.13110,-0.1390,-0.1217,-0.0907,0.19597,-0.0887,0.05800,-0.1272
-0.0990,-0.1902,0.09902,-0.0026,-0.0408,-0.0686,-0.0193,-0.1730,0.16447,0.08494,0.30415,0.27279
-0.1698,0.24464,-0.2709,-0.0163,0.13110,-0.1390,-0.1217,-0.0907,0.19597,-0.0887,0.05800,-0.1272
-0.1167,0.14875,-0.1509,-0.0506,0.04429,-0.0123,0.06195,-0.0636,-0.0717,-0.0408,-0.1419,0.07279
-0.1875,-0.0670,-0.0509,-0.0506,-0.0158,0.07218,0.03368,-0.0305,0.16447,-0.0348,-0.1419,0.07279
-0.0371,0.03573,-0.0409,-0.0163,-0.0191,0.10035,0.16795,0.00832,-0.0796,-0.0467,-0.1419,0.07279
-0.0548,0.02889,-0.0609,-0.0711,-0.0308,-0.1672,-0.1323,-0.1590,-0.1189,-0.0707,-0.0958,0.07279
-0.0548,-0.1834,-0.0109,-0.0369,-0.0592,0.04401,0.10788,-0.1209,-0.1268,0.07895,0.07338,0.07279
-0.0371,0.03573,-0.0409,-0.0163,-0.0191,0.10035,0.16795,0.00832,-0.0796,-0.0467,-0.1419,0.07279
-0.0548,0.02889,-0.0609,-0.0711,-0.0308,-0.1672,-0.1323,-0.1590,-0.1189,-0.0707,-0.0958,0.07279
-0.0371,-0.1286,0.08902,-0.0437,-0.0375,-0.1531,-0.1288,-0.1877,-0.0323,-0.0707,0.11954,0.27279
0.02481,-0.0738,0.11902,-0.0506,-0.0324,-0.1390,-0.1217,-0.1164,0.03062,0.01907,0.19646,0.47279
0.13985,0.14532,-0.0809,0.22336,0.03928,0.24119,0.10435,0.14928,-0.1347,-0.0647,-0.1573,-0.1272
-0.0990,-0.1149,0.18902,-0.0300,-0.0224,0.11443,-0.0087,-0.1032,0.06999,0.11488,0.08877,0.27279
-0.0990,-0.1149,0.18902,-0.0300,-0.0224,0.11443,-0.0087,-0.1032,0.06999,0.11488,0.08877,0.27279
-0.0990,-0.1149,0.18902,-0.0300,-0.0224,0.11443,-0.0087,-0.1032,0.06999,0.11488,0.08877,0.27279
0.13985,0.13163,0.27902,-0.0574,0.08102,0.11443,0.01954,0.05677,0.03062,0.16877,-0.0650,-0.1272
-0.0990,-0.1149,0.18902,-0.0300,-0.0224,0.11443,-0.0087,-0.1032,0.06999,0.11488,0.08877,0.27279
-0.1875,-0.0943,0.15902,-0.0369,-0.0274,-0.0264,-0.0793,-0.1811,0.10936,0.12685,0.11954,0.27279
-0.1344,0.08368,-0.2509,-0.0300,-0.0158,-0.1109,-0.1111,-0.1297,0.03062,-0.0228,-0.0035,0.07279
-0.1521,-0.0601,-0.1209,-0.0300,-0.0191,0.08626,0.02308,-0.0768,0.00699,-0.0228,-0.1727,-0.1272
-0.1344,0.08368,-0.2509,-0.0300,-0.0158,-0.1109,-0.1111,-0.1297,0.03062,-0.0228,-0.0035,0.07279
0.11330,-0.1012,0.14902,-0.0437,-0.0274,-0.1531,-0.1182,-0.0115,-0.1268,0.05500,0.01184,0.07279
0.16640,-0.1354,0.18902,-0.0437,-0.0107,-0.1390,-0.1323,-0.0342,-0.1662,-0.1066,-0.0035,0.07279
0.04251,-0.1765,0.18902,-0.0300,0.01257,0.05810,-0.0617,-0.1370,-0.0402,-0.0587,0.13492,0.07279
-0.0371,0.02889,0.03902,-0.0369,-0.0141,-0.0827,0.11495,0.00171,-0.0166,0.01907,-0.1419,0.07279
-0.0105,-0.1286,0.09902,-0.0437,-0.0508,0.38204,0.09728,-0.1957,-0.0638,0.09092,0.24261,0.07279
-0.0105,-0.0875,0.03902,-0.0437,-0.0091,-0.1109,-0.0793,-0.0548,-0.0559,0.01907,0.02723,0.07279
0.06020,-0.0943,0.12902,-0.0848,-0.0725,0.12852,0.01248,-0.1443,-0.0874,0.10290,0.07338,0.07279
0.22835,-0.1423,0.24902,-0.0506,0.07434,0.01584,-0.0087,0.04356,-0.0244,0.06697,0.16569,0.07279
0.22835,-0.1423,0.24902,-0.0506,0.07434,0.01584,-0.0087,0.04356,-0.0244,0.06697,0.16569,0.07279
-0.0194,0.00149,-0.0509,-0.0232,-0.0158,0.24119,0.15029,0.00244,-0.0402,-0.1186,-0.1266,0.07279
0.19295,-0.1149,0.19902,-0.0232,-0.0224,-0.0968,-0.0829,-0.0269,-0.0638,0.06098,0.24261,0.07279
0.37879,-0.0943,0.21902,-0.0026,-0.0124,-0.1109,-0.0935,0.18012,-0.1898,0.09691,-0.0189,0.07279
0.07790,-0.0464,-0.0409,0.00419,0.00589,0.02993,0.10788,0.18159,-0.1268,-0.0887,-0.1573,-0.1272
-0.0725,0.03573,-0.2409,0.10693,-0.0124,0.15669,-0.0016,-0.0606,-0.2292,-0.1126,-0.1881,-0.1272
0.06020,0.03573,-0.0209,-0.0369,0.02760,-0.1109,-0.0899,0.06926,-0.0323,0.03703,-0.1266,-0.1272
-0.2849,-0.0738,-0.2709,-0.0506,-0.0725,0.02993,0.14675,-0.3800,0.29046,0.04302,0.48877,0.27279
-0.0636,-0.0670,0.01902,-0.0300,-0.0208,0.04401,0.06901,0.03181,0.06999,-0.0108,-0.1419,-0.1272
-0.0548,-0.2382,0.06902,0.01104,-0.0358,-0.0123,0.04075,-0.1502,0.04636,0.07296,0.21184,0.07279
-0.0459,0.19669,-0.2609,0.00419,-0.0224,0.45246,0.15382,-0.0394,0.05424,-0.0228,0.05800,-0.1272
-0.0636,-0.0670,0.01902,-0.0300,-0.0208,0.04401,0.06901,0.03181,0.06999,-0.0108,-0.1419,-0.1272
0.16640,-0.2039,0.09902,-0.0232,-0.0508,-0.0264,-0.0369,-0.0445,-0.0638,-0.1006,-0.1727,-0.3272
-0.1079,0.15217,-0.2609,-0.0232,-0.0475,-0.0686,-0.1005,-0.3176,0.06211,-0.1545,0.36569,0.07279
-0.2052,-0.1354,0.04902,0.70967,-0.0558,-0.1390,0.23509,-0.0753,-0.0087,-0.0587,0.16569,-0.3272
-0.0459,0.01519,-0.2709,-0.0574,-0.0291,-0.1249,-0.1041,-0.0115,-0.0402,-0.0108,-0.1573,0.07279
-0.1079,0.15217,-0.2609,-0.0232,-0.0475,-0.0686,-0.1005,-0.3176,0.06211,-0.1545,0.36569,0.07279
-0.0194,0.13847,-0.2709,-0.0026,-0.0107,-0.0545,-0.0793,0.09055,0.05424,-0.1186,-0.1266,-0.3272
-0.1610,0.09738,-0.2709,0.12063,-0.0508,-0.0686,-0.0935,-0.1370,0.10936,-0.0587,0.21184,-0.3272
-0.0725,0.05628,-0.0709,-0.0574,-0.0191,0.28345,0.04781,-0.1326,-0.1662,-0.1545,-0.1727,-0.1272
0.13100,-0.1080,0.11902,-0.0026,-0.0141,0.17077,0.06548,0.03989,-0.1189,-0.0408,-0.0958,-0.1272
0.06020,-0.0875,0.13902,-0.0369,-0.0491,-0.0123,-0.0228,-0.1913,-0.0717,-0.0348,0.27338,0.07279
-0.0017,0.02204,-0.0509,-0.0095,-0.0091,-0.0827,0.13969,0.11404,0.04636,-0.0228,-0.1419,-0.1272
-0.2141,-0.1628,-0.0209,0.74391,-0.0341,0.79049,0.40117,0.03401,0.01487,-0.0707,-0.0189,0.07279
-0.0813,0.01519,-0.0809,-0.0506,-0.0091,-0.0123,-0.0440,-0.0144,0.14085,0.01308,0.01184,-0.1272
-0.0813,0.14532,-0.2009,-0.0574,-0.0024,-0.0123,0.00541,-0.1267,-0.1504,-0.1066,-0.0650,-0.1272
-0.0813,0.01519,-0.0809,-0.0506,-0.0091,-0.0123,-0.0440,-0.0144,0.14085,0.01308,0.01184,-0.1272
-0.1256,-0.0806,0.05902,-0.0232,-0.0107,0.08626,-0.0369,-0.1355,0.07786,0.05500,0.10415,0.07279
-0.1079,0.04943,-0.2609,-0.0163,-0.0141,0.11443,-0.0334,-0.1179,0.06999,-0.0288,0.07338,0.07279
